ID,QC_LEVEL,INFO_SOURCE,CONTACT,ORGANISATION,ORGANISATION_ID,NO_REVISION,PERSON_REVISION,TIME_EVENT,TIME_CREATION,TIME_LAST_REVISION,TIME_ACCURACY,COUNTRY,STATE,PLACE,PLACE_LOCAL_LANGUAGE,DETAILED_LOCATION,LATITUDE,LONGITUDE,PLACE_ACCURACY,SURFACE_INITIAL_LOCATION,SURFACE_CROSSED,TYPE_EVENT,PRECIPITATION_AMOUNT,MAX_6_HOUR_PRECIP,MAX_12_HOUR_PRECIP,MAX_24_HOUR_PRECIP,CONVECTIVE,TOTAL_DURATION,EXCEPT_ELEC_PHENOM,NO_INJURED,NO_KILLED,EVENT_DESCRIPTION,EXT_URL,REFERENCE,IMPACTS,CREATOR_ID,REVISOR_ID,LINK_ORG,LINK_ID,DELETED
3452,QC1,GOV,Thilo Kühne (ESWD management/ESSL Team),,,1,ESSL,2021-07-14 19:00:00,2021-07-23 09:45:06,2021-07-23 09:45:06,3H,BE,Limburg,Dorpheide,,,50.933,5.433,3KM,,LAND,PRECIP,,,,,,,0.0,,,,,"Map of damage impact indications: COPERNICUS (by European Commission), Activation Explorer / Copernicus EMS: Event EMSR517 / AOI01 Liège. 23 JUL 2021",T1T2H7H8,Thilo,Thilo,ESSL,3452.0,N
3453,QC1,GOV,Thilo Kühne (ESWD management/ESSL Team),,,1,ESSL,2021-07-14 19:00:00,2021-07-23 09:45:26,2021-07-23 09:45:26,3H,BE,Limburg,Termien,,,50.95,5.467,3KM,,LAND,PRECIP,,,,,,,0.0,,,,,"Map of damage impact indications: COPERNICUS (by European Commission), Activation Explorer / Copernicus EMS: Event EMSR517 / AOI01 Liège. 23 JUL 2021",T1T2H7H8,Thilo,Thilo,ESSL,3453.0,N
3454,QC1,GOV,Thilo Kühne (ESWD management/ESSL Team),,,1,ESSL,2021-07-14 19:00:00,2021-07-23 09:46:21,2021-07-23 09:46:21,3H,BE,Limburg,Maten,,,50.946,5.437,3KM,,LAND,PRECIP,,,,,,,0.0,,,,,"Map of damage impact indications: COPERNICUS (by European Commission), Activation Explorer / Copernicus EMS: Event EMSR517 / AOI01 Liège. 23 JUL 2021",T1T2H7H8,Thilo,Thilo,ESSL,3454.0,N
3455,QC1,GOV,Thilo Kühne (ESWD management/ESSL Team),,,1,ESSL,2021-07-14 19:00:00,2021-07-23 09:46:34,2021-07-23 09:46:34,3H,BE,Limburg,Godsheide,,,50.933,5.383,3KM,,LAND,PRECIP,,,,,,,0.0,,,,,"Map of damage impact indications: COPERNICUS (by European Commission), Activation Explorer / Copernicus EMS: Event EMSR517 / AOI01 Liège. 23 JUL 2021",T1T2H7H8,Thilo,Thilo,ESSL,3455.0,N
3456,QC1,GOV,Thilo Kühne (ESWD management/ESSL Team),,,1,ESSL,2021-07-14 19:00:00,2021-07-23 09:46:50,2021-07-23 09:46:50,3H,BE,Limburg,Hasselt,,,50.933,5.333,3KM,,LAND,PRECIP,,,,,,,0.0,,,,,"Map of damage impact indications: COPERNICUS (by European Commission), Activation Explorer / Copernicus EMS: Event EMSR517 / AOI01 Liège. 23 JUL 2021",T1T2H7H8,Thilo,Thilo,ESSL,3456.0,N
3457,QC1,GOV,Thilo Kühne (ESWD management/ESSL Team),,,1,ESSL,2021-07-14 19:00:00,2021-07-23 09:47:01,2021-07-23 09:47:01,3H,BE,Limburg,Kuringen,,,50.95,5.3,3KM,,LAND,PRECIP,,,,,,,0.0,,,,,"Map of damage impact indications: COPERNICUS (by European Commission), Activation Explorer / Copernicus EMS: Event EMSR517 / AOI01 Liège. 23 JUL 2021",T1T2H7H8,Thilo,Thilo,ESSL,3457.0,N
3458,QC1,GOV,Thilo Kühne (ESWD management/ESSL Team),,,1,ESSL,2021-07-14 19:00:00,2021-07-23 09:47:27,2021-07-23 09:47:27,3H,BE,Limburg,Malpertuus,,,50.949,5.401,3KM,,LAND,PRECIP,,,,,,,0.0,,,,,"Map of damage impact indications: COPERNICUS (by European Commission), Activation Explorer / Copernicus EMS: Event EMSR517 / AOI01 Liège. 23 JUL 2021",T1T2H7H8,Thilo,Thilo,ESSL,3458.0,N
186488,QC1,"WWW,WXSVC",Gabriel Strommer (ESWD management),,,1,ESSL,2021-07-14 19:00:00,2021-07-17 11:35:27,2021-07-17 11:35:27,15M,DE,Nordrhein-Westfalen,Weilerswist-Lommersum,,,50.71,6.797,3KM,,LAND,PRECIP,40.0,,,,,1.0,0.0,,,,https://kachelmannwetter.com/at/messwerte/nordrhein-westfalen/niederschlag/20210714-1900z.html,"report by kachelmannwetter.com, 14 Jul 2021.",,Gabriel,Gabriel,ESSL,186488.0,N
186662,QC1,GOV,Thilo Kühne (ESWD management/ESSL Team),,,1,ESSL,2021-07-14 19:00:00,2021-07-21 19:30:30,2021-07-21 19:30:30,1H,DE,Rheinland-Pfalz,Minden,,,49.833,6.467,3KM,,LAND,PRECIP,,,,,,,0.0,,,Damage due to violent flash floods. ,https://activations.emergency.copernicus.eu/,"Map of damage impact indications: COPERNICUS (by European Commission), Activation Explorer / Copernicus EMS: Event EMSR517 / AOI15 Bad Neuenahr-Ahrweiler.",T1T2H6H7H8,Thilo,Thilo,ESSL,186662.0,N
186663,QC1,GOV,Thilo Kühne (ESWD management/ESSL Team),,,1,ESSL,2021-07-14 19:00:00,2021-07-21 19:30:43,2021-07-21 19:30:43,1H,DE,Rheinland-Pfalz,Ernzen,,,49.85,6.417,3KM,,LAND,PRECIP,,,,,,,0.0,,,Damage due to violent flash floods. ,https://activations.emergency.copernicus.eu/,"Map of damage impact indications: COPERNICUS (by European Commission), Activation Explorer / Copernicus EMS: Event EMSR517 / AOI15 Bad Neuenahr-Ahrweiler.",T1T2H6H7H8,Thilo,Thilo,ESSL,186663.0,N
186664,QC1,GOV,Thilo Kühne (ESWD management/ESSL Team),,,2,ESSL,2021-07-14 19:00:00,2021-07-21 19:30:56,2021-07-21 19:31:29,1H,DE,Rheinland-Pfalz,Irrel,,,49.85,6.467,3KM,,LAND,PRECIP,,,,,,,0.0,,,Damage due to violent flash floods. 8 houses damaged,https://activations.emergency.copernicus.eu/,"Map of damage impact indications: COPERNICUS (by European Commission), Activation Explorer / Copernicus EMS: Event EMSR517 / AOI15 Bad Neuenahr-Ahrweiler.",T1T2H6H7H8,Thilo,Thilo,ESSL,186664.0,N
186665,QC1,GOV,Thilo Kühne (ESWD management/ESSL Team),,,1,ESSL,2021-07-14 19:00:00,2021-07-21 19:32:06,2021-07-21 19:32:06,1H,DE,Rheinland-Pfalz,Ferschweiler,,,49.867,6.4,3KM,,LAND,PRECIP,,,,,,,0.0,,,Damage due to violent flash floods. ,https://activations.emergency.copernicus.eu/,"Map of damage impact indications: COPERNICUS (by European Commission), Activation Explorer / Copernicus EMS: Event EMSR517 / AOI15 Bad Neuenahr-Ahrweiler.",T1T2H6H7H8,Thilo,Thilo,ESSL,186665.0,N
186666,QC1,GOV,Thilo Kühne (ESWD management/ESSL Team),,,1,ESSL,2021-07-14 19:00:00,2021-07-21 19:32:18,2021-07-21 19:32:18,1H,DE,Rheinland-Pfalz,Prümzurlay,,,49.867,6.433,3KM,,LAND,PRECIP,,,,,,,0.0,,,Damage due to violent flash floods. ,https://activations.emergency.copernicus.eu/,"Map of damage impact indications: COPERNICUS (by European Commission), Activation Explorer / Copernicus EMS: Event EMSR517 / AOI15 Bad Neuenahr-Ahrweiler.",T1T2H6H7H8,Thilo,Thilo,ESSL,186666.0,N
186667,QC1,GOV,Thilo Kühne (ESWD management/ESSL Team),,,1,ESSL,2021-07-14 19:00:00,2021-07-21 19:32:52,2021-07-21 19:32:52,1H,DE,Rheinland-Pfalz,Prümerburg,,,49.869,6.445,3KM,,LAND,PRECIP,,,,,,,0.0,,,Damage due to violent flash floods. ,https://activations.emergency.copernicus.eu/,"Map of damage impact indications: COPERNICUS (by European Commission), Activation Explorer / Copernicus EMS: Event EMSR517 / AOI15 Bad Neuenahr-Ahrweiler.",T1T2H6H7H8,Thilo,Thilo,ESSL,186667.0,N
186668,QC1,GOV,Thilo Kühne (ESWD management/ESSL Team),,,1,ESSL,2021-07-14 19:00:00,2021-07-21 19:33:12,2021-07-21 19:33:12,1H,DE,Rheinland-Pfalz,Niederweis,,,49.87,6.467,3KM,,LAND,PRECIP,,,,,,,0.0,,,Damage due to violent flash floods. ,https://activations.emergency.copernicus.eu/,"Map of damage impact indications: COPERNICUS (by European Commission), Activation Explorer / Copernicus EMS: Event EMSR517 / AOI15 Bad Neuenahr-Ahrweiler.",T1T2H6H7H8,Thilo,Thilo,ESSL,186668.0,N
186669,QC1,GOV,Thilo Kühne (ESWD management/ESSL Team),,,1,ESSL,2021-07-14 19:00:00,2021-07-21 19:33:22,2021-07-21 19:33:22,1H,DE,Rheinland-Pfalz,Kaschenbach,,,49.876,6.48,3KM,,LAND,PRECIP,,,,,,,0.0,,,Damage due to violent flash floods. ,https://activations.emergency.copernicus.eu/,"Map of damage impact indications: COPERNICUS (by European Commission), Activation Explorer / Copernicus EMS: Event EMSR517 / AOI15 Bad Neuenahr-Ahrweiler.",T1T2H6H7H8,Thilo,Thilo,ESSL,186669.0,N
186670,QC1,GOV,Thilo Kühne (ESWD management/ESSL Team),,,1,ESSL,2021-07-14 19:00:00,2021-07-21 19:33:51,2021-07-21 19:33:51,1H,DE,Rheinland-Pfalz,Holsthum,,,49.894,6.413,3KM,,LAND,PRECIP,,,,,,,0.0,,,Damage due to violent flash floods. ,https://activations.emergency.copernicus.eu/,"Map of damage impact indications: COPERNICUS (by European Commission), Activation Explorer / Copernicus EMS: Event EMSR517 / AOI15 Bad Neuenahr-Ahrweiler.",T1T2H6H7H8,Thilo,Thilo,ESSL,186670.0,N
186671,QC1,GOV,Thilo Kühne (ESWD management/ESSL Team),,,1,ESSL,2021-07-14 19:00:00,2021-07-21 19:34:05,2021-07-21 19:34:05,1H,DE,Rheinland-Pfalz,Alsdorf,,,49.888,6.468,3KM,,LAND,PRECIP,,,,,,,0.0,,,Damage due to violent flash floods. ,https://activations.emergency.copernicus.eu/,"Map of damage impact indications: COPERNICUS (by European Commission), Activation Explorer / Copernicus EMS: Event EMSR517 / AOI15 Bad Neuenahr-Ahrweiler.",T1T2H6H7H8,Thilo,Thilo,ESSL,186671.0,N
186672,QC1,GOV,Thilo Kühne (ESWD management/ESSL Team),,,1,ESSL,2021-07-14 19:00:00,2021-07-21 19:34:18,2021-07-21 19:34:18,1H,DE,Rheinland-Pfalz,Peffingen,,,49.9,6.4,3KM,,LAND,PRECIP,,,,,,,0.0,,,Damage due to violent flash floods. ,https://activations.emergency.copernicus.eu/,"Map of damage impact indications: COPERNICUS (by European Commission), Activation Explorer / Copernicus EMS: Event EMSR517 / AOI15 Bad Neuenahr-Ahrweiler.",T1T2H6H7H8,Thilo,Thilo,ESSL,186672.0,N
186673,QC1,GOV,Thilo Kühne (ESWD management/ESSL Team),,,1,ESSL,2021-07-14 19:00:00,2021-07-21 19:34:39,2021-07-21 19:34:39,1H,DE,Rheinland-Pfalz,Wolsfeld,,,49.907,6.466,3KM,,LAND,PRECIP,,,,,,,0.0,,,Damage due to violent flash floods. ,https://activations.emergency.copernicus.eu/,"Map of damage impact indications: COPERNICUS (by European Commission), Activation Explorer / Copernicus EMS: Event EMSR517 / AOI15 Bad Neuenahr-Ahrweiler.",T1T2H6H7H8,Thilo,Thilo,ESSL,186673.0,N
186674,QC1,GOV,Thilo Kühne (ESWD management/ESSL Team),,,1,ESSL,2021-07-14 19:00:00,2021-07-21 19:34:47,2021-07-21 19:34:47,1H,DE,Rheinland-Pfalz,Wolsfelderberg,,,49.917,6.45,3KM,,LAND,PRECIP,,,,,,,0.0,,,Damage due to violent flash floods. ,https://activations.emergency.copernicus.eu/,"Map of damage impact indications: COPERNICUS (by European Commission), Activation Explorer / Copernicus EMS: Event EMSR517 / AOI15 Bad Neuenahr-Ahrweiler.",T1T2H6H7H8,Thilo,Thilo,ESSL,186674.0,N
186675,QC1,GOV,Thilo Kühne (ESWD management/ESSL Team),,,1,ESSL,2021-07-14 19:00:00,2021-07-21 19:35:04,2021-07-21 19:35:04,1H,DE,Rheinland-Pfalz,Halsdorf,,,49.933,6.367,3KM,,LAND,PRECIP,,,,,,,0.0,,,Damage due to violent flash floods. ,https://activations.emergency.copernicus.eu/,"Map of damage impact indications: COPERNICUS (by European Commission), Activation Explorer / Copernicus EMS: Event EMSR517 / AOI15 Bad Neuenahr-Ahrweiler.",T1T2H6H7H8,Thilo,Thilo,ESSL,186675.0,N
186676,QC1,GOV,Thilo Kühne (ESWD management/ESSL Team),,,1,ESSL,2021-07-14 19:00:00,2021-07-21 19:35:16,2021-07-21 19:35:16,1H,DE,Rheinland-Pfalz,Stockem,,,49.933,6.383,3KM,,LAND,PRECIP,,,,,,,0.0,,,Damage due to violent flash floods. ,https://activations.emergency.copernicus.eu/,"Map of damage impact indications: COPERNICUS (by European Commission), Activation Explorer / Copernicus EMS: Event EMSR517 / AOI15 Bad Neuenahr-Ahrweiler.",T1T2H6H7H8,Thilo,Thilo,ESSL,186676.0,N
186677,QC1,GOV,Thilo Kühne (ESWD management/ESSL Team),,,1,ESSL,2021-07-14 19:00:00,2021-07-21 19:35:26,2021-07-21 19:35:26,1H,DE,Rheinland-Pfalz,Wettlingen,,,49.933,6.4,3KM,,LAND,PRECIP,,,,,,,0.0,,,Damage due to violent flash floods. ,https://activations.emergency.copernicus.eu/,"Map of damage impact indications: COPERNICUS (by European Commission), Activation Explorer / Copernicus EMS: Event EMSR517 / AOI15 Bad Neuenahr-Ahrweiler.",T1T2H6H7H8,Thilo,Thilo,ESSL,186677.0,N
186678,QC1,GOV,Thilo Kühne (ESWD management/ESSL Team),,,1,ESSL,2021-07-14 19:00:00,2021-07-21 19:35:42,2021-07-21 19:35:42,1H,DE,Rheinland-Pfalz,Bettingen,,,49.942,6.402,3KM,,LAND,PRECIP,,,,,,,0.0,,,Damage due to violent flash floods. ,https://activations.emergency.copernicus.eu/,"Map of damage impact indications: COPERNICUS (by European Commission), Activation Explorer / Copernicus EMS: Event EMSR517 / AOI15 Bad Neuenahr-Ahrweiler.",T1T2H6H7H8,Thilo,Thilo,ESSL,186678.0,N
186679,QC1,GOV,Thilo Kühne (ESWD management/ESSL Team),,,1,ESSL,2021-07-14 19:00:00,2021-07-21 19:35:53,2021-07-21 19:35:53,1H,DE,Rheinland-Pfalz,Olsdorf,,,49.954,6.382,3KM,,LAND,PRECIP,,,,,,,0.0,,,Damage due to violent flash floods. ,https://activations.emergency.copernicus.eu/,"Map of damage impact indications: COPERNICUS (by European Commission), Activation Explorer / Copernicus EMS: Event EMSR517 / AOI15 Bad Neuenahr-Ahrweiler.",T1T2H6H7H8,Thilo,Thilo,ESSL,186679.0,N
186680,QC1,GOV,Thilo Kühne (ESWD management/ESSL Team),,,1,ESSL,2021-07-14 19:00:00,2021-07-21 19:36:42,2021-07-21 19:36:42,1H,DE,Rheinland-Pfalz,Altbettingen,,,49.947,6.417,3KM,,LAND,PRECIP,,,,,,,0.0,,,Damage due to violent flash floods. ,https://activations.emergency.copernicus.eu/,"Map of damage impact indications: COPERNICUS (by European Commission), Activation Explorer / Copernicus EMS: Event EMSR517 / AOI15 Bad Neuenahr-Ahrweiler.",T1T2H6H7H8,Thilo,Thilo,ESSL,186680.0,N
186681,QC1,GOV,Thilo Kühne (ESWD management/ESSL Team),,,1,ESSL,2021-07-14 19:00:00,2021-07-21 19:37:00,2021-07-21 19:37:00,1H,DE,Rheinland-Pfalz,Oberweis,,,49.967,6.417,3KM,,LAND,PRECIP,,,,,,,0.0,,,Damage due to violent flash floods. ,https://activations.emergency.copernicus.eu/,"Map of damage impact indications: COPERNICUS (by European Commission), Activation Explorer / Copernicus EMS: Event EMSR517 / AOI15 Bad Neuenahr-Ahrweiler.",T1T2H6H7H8,Thilo,Thilo,ESSL,186681.0,N
186682,QC1,GOV,Thilo Kühne (ESWD management/ESSL Team),,,1,ESSL,2021-07-14 19:00:00,2021-07-21 19:37:34,2021-07-21 19:37:34,1H,DE,Rheinland-Pfalz,Mülbach,,,49.969,6.405,3KM,,LAND,PRECIP,,,,,,,0.0,,,Damage due to violent flash floods. ,https://activations.emergency.copernicus.eu/,"Map of damage impact indications: COPERNICUS (by European Commission), Activation Explorer / Copernicus EMS: Event EMSR517 / AOI17 Irrel.",T1T2H6H7H8,Thilo,Thilo,ESSL,186682.0,N
186683,QC1,GOV,Thilo Kühne (ESWD management/ESSL Team),,,1,ESSL,2021-07-14 19:00:00,2021-07-21 19:37:51,2021-07-21 19:37:51,1H,DE,Rheinland-Pfalz,Baustert,,,49.978,6.39,3KM,,LAND,PRECIP,,,,,,,0.0,,,Damage due to violent flash floods. ,https://activations.emergency.copernicus.eu/,"Map of damage impact indications: COPERNICUS (by European Commission), Activation Explorer / Copernicus EMS: Event EMSR517 / AOI17 Irrel.",T1T2H6H7H8,Thilo,Thilo,ESSL,186683.0,N
186684,QC1,GOV,Thilo Kühne (ESWD management/ESSL Team),,,1,ESSL,2021-07-14 19:00:00,2021-07-21 19:38:13,2021-07-21 19:38:13,1H,DE,Rheinland-Pfalz,Feilsdorf,,,49.983,6.417,3KM,,LAND,PRECIP,,,,,,,0.0,,,Damage due to violent flash floods. ,https://activations.emergency.copernicus.eu/,"Map of damage impact indications: COPERNICUS (by European Commission), Activation Explorer / Copernicus EMS: Event EMSR517 / AOI17 Irrel.",T1T2H6H7H8,Thilo,Thilo,ESSL,186684.0,N
186685,QC1,GOV,Thilo Kühne (ESWD management/ESSL Team),,,1,ESSL,2021-07-14 19:00:00,2021-07-21 19:38:25,2021-07-21 19:38:25,1H,DE,Rheinland-Pfalz,Hütterscheid,,,50.0,6.383,3KM,,LAND,PRECIP,,,,,,,0.0,,,Damage due to violent flash floods. ,https://activations.emergency.copernicus.eu/,"Map of damage impact indications: COPERNICUS (by European Commission), Activation Explorer / Copernicus EMS: Event EMSR517 / AOI17 Irrel.",T1T2H6H7H8,Thilo,Thilo,ESSL,186685.0,N
186686,QC1,GOV,Thilo Kühne (ESWD management/ESSL Team),,,1,ESSL,2021-07-14 19:00:00,2021-07-21 19:38:45,2021-07-21 19:38:45,1H,DE,Rheinland-Pfalz,Weidingen,,,50.017,6.383,3KM,,LAND,PRECIP,,,,,,,0.0,,,Damage due to violent flash floods. ,https://activations.emergency.copernicus.eu/,"Map of damage impact indications: COPERNICUS (by European Commission), Activation Explorer / Copernicus EMS: Event EMSR517 / AOI17 Irrel.",T1T2H6H7H8,Thilo,Thilo,ESSL,186686.0,N
186687,QC1,GOV,Thilo Kühne (ESWD management/ESSL Team),,,1,ESSL,2021-07-14 19:00:00,2021-07-21 19:38:55,2021-07-21 19:38:55,1H,DE,Rheinland-Pfalz,Altscheid,,,50.017,6.4,3KM,,LAND,PRECIP,,,,,,,0.0,,,Damage due to violent flash floods. ,https://activations.emergency.copernicus.eu/,"Map of damage impact indications: COPERNICUS (by European Commission), Activation Explorer / Copernicus EMS: Event EMSR517 / AOI17 Irrel.",T1T2H6H7H8,Thilo,Thilo,ESSL,186687.0,N
186688,QC1,GOV,Thilo Kühne (ESWD management/ESSL Team),,,1,ESSL,2021-07-14 19:00:00,2021-07-21 19:39:18,2021-07-21 19:39:18,1H,DE,Rheinland-Pfalz,Brecht,,,49.983,6.433,3KM,,LAND,PRECIP,,,,,,,0.0,,,Damage due to violent flash floods. ,https://activations.emergency.copernicus.eu/,"Map of damage impact indications: COPERNICUS (by European Commission), Activation Explorer / Copernicus EMS: Event EMSR517 / AOI17 Irrel.",T1T2H6H7H8,Thilo,Thilo,ESSL,186688.0,N
186689,QC1,GOV,Thilo Kühne (ESWD management/ESSL Team),,,1,ESSL,2021-07-14 19:00:00,2021-07-21 19:39:29,2021-07-21 19:39:29,1H,DE,Rheinland-Pfalz,Wißmannsdorf,,,49.983,6.45,3KM,,LAND,PRECIP,,,,,,,0.0,,,Damage due to violent flash floods. ,https://activations.emergency.copernicus.eu/,"Map of damage impact indications: COPERNICUS (by European Commission), Activation Explorer / Copernicus EMS: Event EMSR517 / AOI17 Irrel.",T1T2H6H7H8,Thilo,Thilo,ESSL,186689.0,N
186690,QC1,GOV,Thilo Kühne (ESWD management/ESSL Team),,,1,ESSL,2021-07-14 19:00:00,2021-07-21 19:40:18,2021-07-21 19:40:18,1H,DE,Rheinland-Pfalz,Hermesdorf,,,50.0,6.45,3KM,,LAND,PRECIP,,,,,,,0.0,,,Damage due to violent flash floods. ,https://activations.emergency.copernicus.eu/,"Map of damage impact indications: COPERNICUS (by European Commission), Activation Explorer / Copernicus EMS: Event EMSR517 / AOI17 Irrel.",T1T2H6H7H8,Thilo,Thilo,ESSL,186690.0,N
186691,QC1,GOV,Thilo Kühne (ESWD management/ESSL Team),,,1,ESSL,2021-07-14 19:00:00,2021-07-21 19:40:30,2021-07-21 19:40:30,1H,DE,Rheinland-Pfalz,Koosbüsch,,,50.017,6.433,3KM,,LAND,PRECIP,,,,,,,0.0,,,Damage due to violent flash floods. ,https://activations.emergency.copernicus.eu/,"Map of damage impact indications: COPERNICUS (by European Commission), Activation Explorer / Copernicus EMS: Event EMSR517 / AOI17 Irrel.",T1T2H6H7H8,Thilo,Thilo,ESSL,186691.0,N
186692,QC1,GOV,Thilo Kühne (ESWD management/ESSL Team),,,1,ESSL,2021-07-14 19:00:00,2021-07-21 19:40:44,2021-07-21 19:40:44,1H,DE,Rheinland-Pfalz,Wiersdorf,,,50.0,6.45,3KM,,LAND,PRECIP,,,,,,,0.0,,,Damage due to violent flash floods. ,https://activations.emergency.copernicus.eu/,"Map of damage impact indications: COPERNICUS (by European Commission), Activation Explorer / Copernicus EMS: Event EMSR517 / AOI17 Irrel.",T1T2H6H7H8,Thilo,Thilo,ESSL,186692.0,N
186693,QC1,GOV,Thilo Kühne (ESWD management/ESSL Team),,,1,ESSL,2021-07-14 19:00:00,2021-07-21 19:41:00,2021-07-21 19:41:00,1H,DE,Rheinland-Pfalz,Biersdorf am See,,,50.017,6.45,3KM,,LAND,PRECIP,,,,,,,0.0,,,Damage due to violent flash floods. ,https://activations.emergency.copernicus.eu/,"Map of damage impact indications: COPERNICUS (by European Commission), Activation Explorer / Copernicus EMS: Event EMSR517 / AOI17 Irrel.",T1T2H6H7H8,Thilo,Thilo,ESSL,186693.0,N
186694,QC1,GOV,Thilo Kühne (ESWD management/ESSL Team),,,1,ESSL,2021-07-14 19:00:00,2021-07-21 19:41:19,2021-07-21 19:41:19,1H,DE,Rheinland-Pfalz,Echtershausen,,,50.022,6.417,3KM,,LAND,PRECIP,,,,,,,0.0,,,Damage due to violent flash floods. ,https://activations.emergency.copernicus.eu/,"Map of damage impact indications: COPERNICUS (by European Commission), Activation Explorer / Copernicus EMS: Event EMSR517 / AOI17 Irrel.",T1T2H6H7H8,Thilo,Thilo,ESSL,186694.0,N
186695,QC1,GOV,Thilo Kühne (ESWD management/ESSL Team),,,1,ESSL,2021-07-14 19:00:00,2021-07-21 19:41:45,2021-07-21 19:41:45,1H,DE,Rheinland-Pfalz,Luppertsseifen,,,50.05,6.367,3KM,,LAND,PRECIP,,,,,,,0.0,,,Damage due to violent flash floods. ,https://activations.emergency.copernicus.eu/,"Map of damage impact indications: COPERNICUS (by European Commission), Activation Explorer / Copernicus EMS: Event EMSR517 / AOI17 Irrel.",T1T2H6H7H8,Thilo,Thilo,ESSL,186695.0,N
186696,QC1,GOV,Thilo Kühne (ESWD management/ESSL Team),,,1,ESSL,2021-07-14 19:00:00,2021-07-21 19:42:04,2021-07-21 19:42:04,1H,DE,Rheinland-Pfalz,Röllersdorf,,,50.05,6.367,3KM,,LAND,PRECIP,,,,,,,0.0,,,Damage due to violent flash floods. ,https://activations.emergency.copernicus.eu/,"Map of damage impact indications: COPERNICUS (by European Commission), Activation Explorer / Copernicus EMS: Event EMSR517 / AOI17 Irrel.",T1T2H6H7H8,Thilo,Thilo,ESSL,186696.0,N
186697,QC1,GOV,Thilo Kühne (ESWD management/ESSL Team),,,1,ESSL,2021-07-14 19:00:00,2021-07-21 19:42:17,2021-07-21 19:42:17,1H,DE,Rheinland-Pfalz,Philippsweiler,,,50.05,6.383,3KM,,LAND,PRECIP,,,,,,,0.0,,,Damage due to violent flash floods. ,https://activations.emergency.copernicus.eu/,"Map of damage impact indications: COPERNICUS (by European Commission), Activation Explorer / Copernicus EMS: Event EMSR517 / AOI17 Irrel.",T1T2H6H7H8,Thilo,Thilo,ESSL,186697.0,N
186698,QC1,GOV,Thilo Kühne (ESWD management/ESSL Team),,,1,ESSL,2021-07-14 19:00:00,2021-07-21 19:42:33,2021-07-21 19:42:33,1H,DE,Rheinland-Pfalz,Krautscheid,,,50.067,6.333,3KM,,LAND,PRECIP,,,,,,,0.0,,,Damage due to violent flash floods. ,https://activations.emergency.copernicus.eu/,"Map of damage impact indications: COPERNICUS (by European Commission), Activation Explorer / Copernicus EMS: Event EMSR517 / AOI17 Irrel.",T1T2H6H7H8,Thilo,Thilo,ESSL,186698.0,N
186699,QC1,GOV,Thilo Kühne (ESWD management/ESSL Team),,,1,ESSL,2021-07-14 19:00:00,2021-07-21 19:42:43,2021-07-21 19:42:43,1H,DE,Rheinland-Pfalz,Bellscheid,,,50.067,6.35,3KM,,LAND,PRECIP,,,,,,,0.0,,,Damage due to violent flash floods. ,https://activations.emergency.copernicus.eu/,"Map of damage impact indications: COPERNICUS (by European Commission), Activation Explorer / Copernicus EMS: Event EMSR517 / AOI17 Irrel.",T1T2H6H7H8,Thilo,Thilo,ESSL,186699.0,N
186700,QC1,GOV,Thilo Kühne (ESWD management/ESSL Team),,,1,ESSL,2021-07-14 19:00:00,2021-07-21 19:43:05,2021-07-21 19:43:05,1H,DE,Rheinland-Pfalz,Oberpierscheid,,,50.067,6.367,3KM,,LAND,PRECIP,,,,,,,0.0,,,Damage due to violent flash floods. ,https://activations.emergency.copernicus.eu/,"Map of damage impact indications: COPERNICUS (by European Commission), Activation Explorer / Copernicus EMS: Event EMSR517 / AOI17 Irrel.",T1T2H6H7H8,Thilo,Thilo,ESSL,186700.0,N
186701,QC1,GOV,Thilo Kühne (ESWD management/ESSL Team),,,1,ESSL,2021-07-14 19:00:00,2021-07-21 19:43:15,2021-07-21 19:43:15,1H,DE,Rheinland-Pfalz,Niederpierscheid,,,50.083,6.367,3KM,,LAND,PRECIP,,,,,,,0.0,,,Damage due to violent flash floods. ,https://activations.emergency.copernicus.eu/,"Map of damage impact indications: COPERNICUS (by European Commission), Activation Explorer / Copernicus EMS: Event EMSR517 / AOI17 Irrel.",T1T2H6H7H8,Thilo,Thilo,ESSL,186701.0,N
186702,QC1,GOV,Thilo Kühne (ESWD management/ESSL Team),,,1,ESSL,2021-07-14 19:00:00,2021-07-21 19:43:27,2021-07-21 19:43:27,1H,DE,Rheinland-Pfalz,Mauel,,,50.067,6.4,3KM,,LAND,PRECIP,,,,,,,0.0,,,Damage due to violent flash floods. ,https://activations.emergency.copernicus.eu/,"Map of damage impact indications: COPERNICUS (by European Commission), Activation Explorer / Copernicus EMS: Event EMSR517 / AOI17 Irrel.",T1T2H6H7H8,Thilo,Thilo,ESSL,186702.0,N
186703,QC1,GOV,Thilo Kühne (ESWD management/ESSL Team),,,1,ESSL,2021-07-14 19:00:00,2021-07-21 19:43:37,2021-07-21 19:43:37,1H,DE,Rheinland-Pfalz,Waxweiler,,,50.1,6.367,3KM,,LAND,PRECIP,,,,,,,0.0,,,Damage due to violent flash floods. ,https://activations.emergency.copernicus.eu/,"Map of damage impact indications: COPERNICUS (by European Commission), Activation Explorer / Copernicus EMS: Event EMSR517 / AOI17 Irrel.",T1T2H6H7H8,Thilo,Thilo,ESSL,186703.0,N
